square,AP-00,AP-01,AP-02,AP-03,AP-04,AP-05,AP-06,AP-07
s-01,-32,-32,-19,-40,-54,-48,-46,-42
s-01,-32,-32,-19,-38,-48,-50,-50,-42
s-01,-32,-34,-19,-38,-50,-50,-50,-42
s-01,-32,-32,-19,-38,-52,-50,-50,-42
s-01,-30,-32,-19,-40,-52,-48,-50,-42
s-01,-32,-34,-17,-46,-52,-46,-48,-42
s-01,-50,-32,-17,-44,-48,-46,-48,-42
s-01,-32,-34,-17,-44,-48,-46,-50,-40
s-01,-30,-32,-19,-44,-48,-50,-50,-42
s-01,-48,-32,-19,-42,-48,-50,-52,-42
s-01,-30,-34,-24,-34,-48,-50,-60,-48
s-01,-32,-40,-36,-46,-36,-50,-54,-42
s-01,-32,-38,-24,-44,-34,-48,-54,-40
s-01,-30,-40,-24,-44,-34,-64,-60,-44
s-01,-60,-40,-28,-40,-34,-64,-60,-44
s-01,-60,-40,-60,-46,-32,-84,-60,-44
s-01,-32,-40,-24,-46,-38,-52,-60,-42
s-01,-30,-40,-24,-40,-34,-52,-58,-44
s-01,-30,-40,-22,-46,-34,-52,-60,-44
s-01,-30,-42,-48,-46,-34,-52,-54,-44
s-01,-32,-42,-54,-60,-36,-52,-54,-40
s-01,-36,-40,-24,-50,-30,-52,-54,-44
s-01,-30,-42,-24,-48,-34,-52,-54,-44
s-01,-30,-40,-24,-48,-34,-52,-54,-50
s-01,-34,-42,-28,-42,-34,-52,-60,-44
s-01,-32,-38,-24,-42,-32,-52,-60,-42
s-01,-30,-40,-24,-48,-34,-52,-60,-42
s-01,-32,-40,-24,-44,-36,-50,-60,-44
s-01,-32,-42,-26,-40,-34,-50,-56,-40
s-01,-28,-40,-24,-48,-38,-50,-60,-40
s-01,-28,-40,-24,-50,-32,-50,-60,-44
s-01,-30,-40,-24,-48,-32,-52,-62,-42
s-01,-30,-40,-24,-46,-32,-48,-62,-42
s-01,-30,-40,-24,-48,-32,-54,-62,-44
s-01,-28,-42,-24,-48,-34,-46,-62,-42
s-01,-28,-40,-26,-48,-34,-50,-62,-42
s-01,-28,-40,-24,-48,-36,-50,-60,-42
s-01,-36,-42,-24,-42,-34,-50,-52,-42
s-01,-34,-42,-24,-42,-32,-50,-58,-42
s-01,-28,-42,-26,-54,-34,-50,-62,-42
s-01,-42,-42,-78,-54,-36,-50,-62,-42
s-01,-34,-42,-28,-44,-34,-52,-88,-44
s-01,-32,-42,-28,-44,-30,-52,-62,-42
s-01,-32,-60,-28,-44,-32,-52,-58,-42
s-01,-32,-40,-76,-46,-36,-52,-60,-42
s-01,-30,-40,-26,-42,-80,-52,-62,-42
s-01,-28,-40,-28,-46,-34,-52,-60,-42
s-01,-30,-40,-84,-46,-34,-50,-60,-60
s-01,-30,-42,-28,-76,-36,-50,-58,-54
s-01,-28,-42,-28,-76,-34,-50,-62,-52
s-01,-28,-46,-28,-40,-34,-48,-62,-54
s-01,-30,-40,-60,-46,-34,-48,-60,-58
s-01,-32,-46,-26,-46,-38,-48,-60,-46
s-01,-32,-44,-28,-60,-34,-50,-60,-64
s-01,-30,-42,-24,-38,-42,-50,-60,-48
s-01,-30,-42,-28,-32,-36,-50,-62,-52
s-01,-30,-90,-26,-32,-36,-52,-54,-52
s-01,-32,-44,-28,-40,-38,-50,-60,-50
s-01,-32,-40,-28,-58,-38,-50,-60,-52
s-01,-30,-38,-26,-42,-34,-50,-62,-50
s-01,-30,-40,-28,-42,-42,-50,-60,-48
s-01,-32,-42,-28,-42,-36,-50,-60,-50
s-01,-30,-40,-28,-42,-40,-50,-60,-52
s-01,-30,-42,-28,-68,-36,-50,-60,-52
s-01,-30,-42,-28,-42,-38,-48,-60,-52
s-01,-30,-38,-28,-42,-40,-50,-60,-52
s-01,-30,-42,-42,-42,-38,-50,-60,-50
s-01,-40,-42,-28,-42,-40,-50,-60,-50
s-01,-30,-40,-28,-42,-38,-50,-60,-52
s-01,-30,-38,-28,-42,-46,-50,-60,-52
s-01,-30,-38,-30,-42,-34,-50,-60,-50
s-01,-30,-42,-30,-42,-40,-50,-60,-50
s-01,-32,-40,-30,-42,-36,-50,-62,-52
s-01,-30,-40,-30,-40,-36,-50,-60,-50
s-01,-30,-42,-60,-42,-34,-50,-60,-50
s-01,-30,-40,-28,-42,-36,-50,-60,-50
s-01,-30,-40,-30,-42,-36,-50,-60,-48
s-01,-28,-42,-28,-64,-36,-50,-60,-90
s-01,-28,-40,-28,-64,-36,-50,-60,-48
s-01,-30,-42,-28,-64,-36,-48,-60,-52
s-01,-30,-42,-28,-42,-34,-48,-60,-52
s-01,-30,-42,-28,-42,-34,-48,-60,-52
s-01,-32,-42,-28,-42,-36,-48,-60,-50
s-01,-30,-40,-76,-42,-36,-50,-60,-52
s-01,-38,-42,-30,-42,-38,-58,-58,-50
s-01,-30,-42,-48,-80,-38,-50,-62,-50
s-01,-30,-42,-28,-42,-36,-46,-60,-48
s-01,-30,-40,-28,-42,-40,-50,-60,-48
s-01,-30,-40,-28,-42,-38,-50,-62,-52
s-01,-30,-40,-60,-42,-40,-50,-90,-52
s-01,-30,-42,-28,-42,-38,-52,-90,-48
s-01,-32,-42,-66,-42,-40,-50,-62,-50
s-01,-30,-42,-28,-40,-38,-50,-54,-52
s-01,-30,-42,-30,-40,-40,-50,-60,-50
s-01,-30,-42,-28,-40,-36,-50,-60,-50
s-01,-30,-42,-30,-40,-34,-50,-62,-48
s-01,-30,-44,-28,-42,-34,-50,-60,-52
s-01,-28,-40,-28,-42,-38,-50,-62,-50
s-01,-28,-40,-28,-42,-36,-50,-62,-54
s-01,-32,-42,-28,-42,-40,-50,-60,-52
s-01,-30,-38,-28,-42,-38,-50,-60,-48
s-01,-28,-40,-82,-42,-36,-50,-60,-54
s-01,-30,-40,-30,-44,-38,-50,-60,-62
s-01,-30,-60,-28,-44,-38,-50,-60,-50
s-01,-30,-40,-28,-44,-38,-50,-60,-52
s-01,-30,-38,-28,-44,-40,-50,-60,-50
s-01,-30,-40,-28,-40,-38,-50,-60,-52
s-01,-28,-40,-28,-40,-38,-50,-60,-52
s-01,-30,-40,-28,-40,-40,-50,-60,-50
s-01,-28,-40,-28,-42,-38,-50,-60,-52
s-01,-28,-40,-28,-42,-38,-50,-60,-50
s-01,-30,-40,-84,-40,-36,-50,-60,-50
s-01,-30,-40,-28,-40,-36,-50,-60,-50
s-01,-30,-40,-76,-40,-36,-60,-60,-50
s-01,-30,-40,-28,-38,-30,-60,-60,-48
s-01,-30,-40,-30,-42,-36,-60,-60,-50
s-01,-30,-40,-28,-42,-38,-60,-60,-50
s-01,-30,-42,-28,-42,-36,-50,-62,-50
s-01,-28,-42,-28,-40,-36,-50,-62,-50
s-01,-30,-42,-26,-40,-38,-48,-62,-50
s-01,-32,-40,-26,-40,-40,-48,-60,-50
s-01,-30,-42,-28,-40,-40,-50,-62,-50
s-01,-30,-40,-28,-40,-38,-50,-60,-52
s-01,-32,-40,-28,-40,-36,-50,-60,-48
s-01,-30,-42,-28,-40,-36,-56,-60,-50
s-01,-28,-42,-80,-40,-38,-50,-62,-48
s-01,-76,-42,-26,-40,-36,-52,-62,-48
s-01,-30,-40,-28,-40,-38,-50,-62,-60
s-01,-32,-40,-28,-40,-34,-76,-60,-52
s-01,-32,-42,-28,-40,-40,-76,-62,-50
s-01,-30,-40,-28,-40,-38,-76,-62,-50
s-01,-32,-42,-26,-38,-36,-50,-62,-50
s-01,-30,-42,-26,-38,-40,-48,-64,-50
s-01,-30,-42,-42,-38,-36,-48,-62,-50
s-01,-30,-42,-28,-38,-36,-48,-62,-48
s-01,-44,-48,-28,-38,-36,-48,-62,-50
s-01,-32,-48,-28,-38,-36,-48,-62,-52
s-01,-30,-40,-28,-38,-38,-48,-62,-54
s-01,-30,-40,-28,-44,-44,-48,-56,-54
s-01,-30,-36,-28,-36,-38,-48,-62,-54
s-01,-30,-38,-28,-36,-34,-48,-58,-48
s-01,-30,-38,-28,-36,-36,-48,-62,-50
s-01,-30,-42,-28,-36,-34,-50,-62,-50
s-01,-30,-42,-28,-36,-42,-50,-62,-50
s-01,-28,-44,-80,-36,-38,-50,-60,-46
s-01,-28,-42,-28,-36,-42,-50,-58,-48
s-01,-28,-42,-30,-36,-36,-52,-60,-48
s-01,-28,-42,-34,-32,-38,-50,-58,-50
s-01,-36,-40,-34,-52,-38,-54,-62,-48
s-01,-30,-50,-26,-36,-40,-54,-58,-52
s-01,-30,-40,-28,-38,-36,-54,-58,-48
s-01,-30,-40,-28,-90,-36,-48,-60,-86
s-01,-30,-42,-28,-36,-36,-70,-76,-48
s-01,-30,-42,-28,-36,-36,-70,-54,-48
s-01,-30,-40,-28,-36,-36,-50,-54,-50
s-01,-40,-42,-28,-36,-36,-50,-62,-48
s-01,-30,-42,-28,-36,-34,-46,-62,-52
s-01,-30,-36,-28,-34,-40,-46,-60,-46
s-01,-32,-42,-28,-34,-36,-46,-62,-48
s-01,-32,-38,-64,-38,-40,-46,-60,-48
s-01,-30,-38,-28,-36,-40,-46,-60,-48
s-01,-30,-42,-88,-36,-38,-46,-60,-44
s-01,-30,-42,-28,-36,-38,-46,-58,-46
s-01,-32,-42,-26,-40,-40,-46,-58,-46
s-01,-30,-42,-28,-38,-38,-46,-58,-48
s-01,-30,-42,-30,-36,-36,-46,-60,-46
s-01,-32,-44,-28,-36,-36,-46,-56,-44
s-01,-32,-42,-26,-38,-40,-50,-56,-46
s-01,-30,-42,-26,-40,-36,-50,-58,-46
s-01,-28,-46,-26,-36,-36,-52,-58,-48
s-01,-30,-44,-26,-36,-38,-52,-56,-46
s-01,-32,-42,-26,-36,-40,-50,-54,-46
s-01,-34,-42,-28,-36,-40,-44,-56,-44
s-01,-28,-48,-26,-36,-68,-44,-60,-48
s-01,-32,-44,-28,-36,-36,-44,-60,-44
s-01,-32,-44,-28,-36,-38,-44,-54,-80
s-01,-32,-44,-28,-36,-36,-44,-60,-48
s-01,-38,-44,-28,-36,-40,-44,-58,-84
s-01,-30,-44,-28,-38,-36,-50,-58,-48
s-01,-30,-42,-26,-38,-36,-50,-58,-48
s-01,-30,-42,-26,-38,-40,-50,-58,-48
s-01,-30,-42,-26,-38,-40,-52,-60,-48
s-01,-30,-42,-28,-36,-38,-50,-60,-50
s-01,-30,-42,-28,-38,-36,-50,-60,-44
s-01,-30,-44,-28,-36,-38,-50,-80,-54
s-01,-30,-44,-48,-36,-38,-50,-60,-48
s-01,-30,-42,-26,-36,-36,-50,-58,-46
s-01,-38,-42,-26,-36,-36,-50,-60,-46
s-01,-28,-42,-26,-36,-40,-50,-60,-46
s-01,-28,-46,-28,-38,-38,-46,-56,-46
s-01,-30,-44,-28,-38,-42,-46,-56,-48
s-01,-30,-42,-50,-50,-40,-46,-58,-48
s-01,-30,-42,-28,-50,-38,-52,-60,-46
s-01,-30,-40,-26,-38,-38,-52,-60,-46
s-01,-28,-40,-26,-40,-38,-50,-58,-46
s-01,-30,-32,-36,-40,-38,-50,-60,-50
s-01,-32,-46,-26,-36,-38,-50,-58,-48
s-01,-30,-46,-26,-36,-38,-50,-54,-48
s-01,-30,-44,-22,-36,-36,-50,-56,-46
s-01,-32,-44,-28,-36,-40,-50,-56,-46
s-01,-32,-46,-28,-36,-36,-50,-56,-46
s-01,-32,-44,-26,-36,-36,-50,-60,-46
s-01,-34,-44,-26,-36,-36,-50,-60,-48
s-01,-30,-44,-28,-36,-34,-50,-60,-46
s-01,-30,-44,-26,-40,-42,-50,-62,-48
s-01,-30,-44,-26,-36,-40,-52,-62,-44
s-01,-44,-46,-28,-38,-36,-52,-58,-50
s-01,-32,-42,-28,-36,-40,-50,-58,-46
s-01,-44,-42,-28,-36,-38,-50,-56,-48
s-01,-44,-46,-28,-36,-60,-50,-56,-48
s-01,-30,-42,-28,-36,-40,-50,-60,-46
s-01,-46,-42,-28,-38,-36,-50,-60,-44
s-01,-46,-42,-44,-38,-38,-50,-56,-46
s-01,-32,-38,-28,-38,-40,-46,-60,-50
s-01,-32,-44,-30,-38,-36,-52,-60,-52
s-01,-32,-44,-30,-36,-38,-50,-60,-50
s-01,-32,-38,-42,-40,-38,-50,-60,-48
s-01,-30,-34,-42,-40,-40,-50,-58,-48
s-01,-30,-42,-28,-36,-42,-50,-60,-48
s-01,-32,-42,-26,-36,-38,-50,-58,-46
s-01,-32,-42,-26,-38,-40,-50,-60,-46
s-01,-32,-42,-26,-38,-38,-50,-60,-46
s-01,-30,-42,-28,-38,-38,-50,-60,-46
s-01,-30,-46,-26,-42,-38,-50,-60,-46
s-01,-30,-34,-28,-38,-38,-50,-56,-48
s-01,-32,-46,-82,-38,-36,-50,-60,-48
s-01,-32,-42,-28,-38,-38,-50,-60,-48
s-01,-30,-44,-28,-38,-40,-50,-54,-48
s-01,-32,-32,-26,-38,-40,-50,-60,-48
s-01,-30,-42,-28,-40,-38,-50,-60,-48
s-01,-30,-36,-28,-38,-40,-50,-60,-52
s-01,-30,-46,-28,-38,-76,-50,-60,-48
s-01,-36,-46,-26,-38,-36,-48,-60,-48
s-01,-30,-44,-32,-44,-36,-48,-56,-50
s-01,-30,-44,-32,-38,-38,-52,-60,-44
s-01,-30,-42,-26,-40,-36,-52,-60,-46
s-01,-30,-42,-28,-40,-36,-52,-58,-46
s-01,-60,-44,-28,-40,-36,-52,-60,-44
s-01,-30,-46,-26,-38,-36,-52,-60,-44
s-01,-30,-46,-28,-38,-36,-52,-56,-46
s-01,-30,-46,-26,-38,-44,-52,-60,-46
s-01,-32,-46,-28,-38,-36,-52,-54,-46
s-01,-30,-44,-28,-36,-34,-52,-60,-44
s-01,-30,-44,-28,-36,-38,-52,-60,-46
s-01,-30,-44,-26,-40,-36,-52,-60,-44
s-01,-30,-60,-26,-40,-36,-52,-60,-88
s-01,-30,-46,-26,-40,-36,-52,-60,-46
s-01,-30,-46,-28,-40,-34,-52,-54,-48
s-01,-30,-46,-28,-40,-38,-50,-54,-80
s-01,-30,-46,-26,-40,-36,-52,-60,-44
s-01,-30,-46,-26,-40,-34,-52,-76,-42
s-01,-30,-46,-26,-40,-36,-52,-54,-44
s-01,-28,-46,-26,-40,-36,-52,-54,-46
s-01,-28,-46,-28,-38,-36,-52,-56,-46
s-01,-30,-46,-28,-38,-38,-52,-60,-42
s-01,-46,-44,-28,-38,-36,-46,-60,-44
s-01,-30,-46,-28,-28,-36,-46,-60,-44
s-01,-28,-46,-26,-36,-34,-50,-60,-46
s-01,-28,-46,-28,-36,-38,-50,-58,-48
s-01,-30,-46,-26,-36,-36,-50,-62,-46
s-01,-26,-19,-30,-44,-34,-46,-52,-48
s-01,-28,-20,-30,-42,-34,-46,-56,-44
s-01,-28,-19,-30,-42,-36,-48,-52,-56
s-01,-28,-19,-32,-46,-36,-68,-50,-54
s-01,-32,-19,-32,-46,-36,-50,-50,-54
s-01,-28,-20,-32,-48,-32,-48,-50,-44
s-01,-28,-17,-30,-82,-36,-48,-50,-48
s-01,-28,-19,-30,-82,-36,-44,-52,-48
s-01,-28,-19,-30,-82,-36,-46,-68,-46
s-01,-28,-60,-32,-38,-36,-46,-52,-46
s-01,-28,-60,-26,-38,-34,-46,-84,-44
s-01,-28,-17,-36,-42,-36,-46,-84,-46
s-01,-28,-19,-28,-40,-36,-46,-52,-46
s-01,-28,-20,-36,-42,-36,-52,-50,-46
s-01,-28,-19,-32,-44,-36,-52,-52,-48
s-01,-26,-19,-30,-44,-34,-52,-50,-48
s-01,-26,-20,-28,-44,-36,-48,-52,-48
s-01,-36,-19,-30,-30,-34,-50,-54,-44
s-01,-30,-19,-32,-30,-34,-48,-50,-46
s-01,-30,-60,-28,-38,-36,-48,-52,-50
s-01,-28,-19,-30,-40,-36,-48,-52,-48
s-01,-28,-17,-30,-40,-60,-48,-52,-42
s-01,-26,-19,-28,-38,-36,-48,-48,-44
s-01,-26,-19,-32,-38,-36,-48,-48,-44
s-01,-26,-19,-32,-38,-36,-48,-50,-44
s-01,-26,-19,-32,-38,-36,-48,-50,-48
s-01,-26,-19,-32,-38,-36,-48,-50,-46
s-01,-28,-19,-28,-38,-36,-48,-52,-44
s-01,-28,-19,-28,-38,-36,-48,-50,-44
s-01,-28,-19,-30,-38,-34,-48,-50,-48
s-01,-28,-19,-30,-38,-34,-48,-52,-48
s-01,-28,-19,-30,-38,-34,-48,-50,-76
s-01,-28,-19,-30,-52,-30,-48,-48,-48
s-01,-28,-20,-34,-38,-30,-42,-50,-44
s-01,-28,-20,-84,-44,-30,-42,-50,-46
s-01,-26,-19,-40,-38,-30,-50,-48,-46
s-01,-28,-42,-30,-38,-42,-50,-50,-44
s-01,-28,-60,-30,-38,-42,-50,-52,-48
s-01,-28,-19,-30,-80,-34,-50,-52,-48
s-01,-28,-19,-28,-80,-36,-50,-50,-48
s-01,-28,-21,-32,-44,-36,-48,-50,-46
s-01,-28,-20,-30,-44,-36,-50,-50,-48
s-01,-28,-19,-30,-46,-36,-48,-50,-48
s-01,-28,-19,-30,-46,-36,-48,-50,-48
s-01,-28,-17,-28,-46,-36,-46,-50,-48
s-01,-28,-19,-30,-46,-36,-46,-52,-50
s-01,-76,-19,-30,-42,-36,-52,-52,-46
s-01,-30,-20,-30,-60,-36,-48,-52,-48
s-01,-28,-19,-32,-62,-34,-46,-52,-44
s-01,-30,-19,-32,-62,-36,-50,-52,-48
s-01,-28,-20,-32,-38,-36,-48,-52,-72
s-01,-28,-19,-32,-40,-36,-48,-50,-48
s-01,-28,-19,-30,-40,-36,-48,-50,-48
s-01,-30,-19,-32,-88,-34,-50,-50,-48
s-01,-30,-19,-32,-88,-36,-50,-52,-48
s-01,-30,-19,-32,-52,-36,-52,-50,-46
s-01,-30,-19,-32,-52,-36,-52,-52,-48
s-01,-30,-19,-32,-40,-36,-48,-52,-84
s-01,-30,-21,-32,-38,-36,-50,-52,-48
s-01,-30,-19,-32,-30,-36,-50,-50,-46
s-01,-28,-19,-32,-38,-36,-50,-52,-46
s-01,-28,-28,-32,-40,-36,-52,-52,-48
s-01,-28,-19,-32,-38,-60,-50,-52,-48
s-01,-30,-20,-32,-38,-36,-50,-52,-48
s-01,-30,-19,-32,-38,-36,-50,-50,-48
s-01,-30,-21,-30,-40,-36,-50,-52,-46
s-01,-28,-20,-32,-38,-36,-50,-52,-48
s-01,-28,-20,-60,-44,-36,-50,-52,-46
s-01,-28,-19,-30,-40,-36,-52,-50,-76
s-01,-28,-19,-34,-40,-36,-52,-52,-48
s-01,-30,-19,-32,-38,-36,-50,-50,-48
s-01,-30,-20,-32,-38,-34,-50,-52,-48
s-01,-30,-20,-30,-38,-34,-48,-52,-50
s-01,-28,-52,-30,-40,-34,-48,-50,-48
s-01,-28,-19,-30,-40,-36,-48,-50,-80
s-01,-28,-19,-32,-40,-36,-48,-52,-46
s-01,-30,-19,-32,-38,-36,-50,-50,-46
s-01,-28,-19,-32,-38,-36,-74,-50,-46
s-01,-28,-62,-32,-40,-36,-74,-50,-48
s-01,-30,-19,-30,-40,-36,-50,-52,-46
s-01,-28,-19,-50,-38,-36,-50,-50,-48
s-01,-28,-19,-30,-40,-60,-50,-52,-48
s-01,-30,-19,-32,-40,-88,-50,-50,-48
s-01,-28,-20,-32,-76,-88,-48,-52,-48
s-01,-90,-19,-30,-38,-36,-50,-52,-48
s-01,-30,-19,-32,-38,-34,-50,-52,-46
s-01,-28,-20,-90,-38,-36,-50,-52,-46
s-01,-21,-19,-30,-38,-36,-50,-52,-46
s-01,-28,-19,-32,-38,-36,-50,-52,-48
s-01,-28,-21,-32,-38,-78,-50,-50,-48
s-01,-28,-19,-30,-40,-34,-50,-50,-48
s-01,-30,-20,-30,-38,-36,-50,-50,-48
s-01,-28,-20,-30,-40,-36,-50,-50,-48
s-01,-28,-20,-54,-40,-34,-44,-50,-76
s-01,-30,-19,-32,-38,-36,-90,-50,-46
s-01,-28,-20,-36,-38,-36,-90,-50,-46
s-01,-28,-54,-30,-40,-36,-48,-50,-46
s-01,-28,-21,-30,-40,-34,-48,-52,-76
s-01,-28,-54,-32,-40,-34,-48,-50,-90
s-01,-28,-23,-32,-40,-34,-48,-52,-48
s-01,-36,-20,-30,-52,-36,-74,-50,-46
s-01,-36,-19,-30,-40,-36,-52,-50,-48
s-01,-28,-84,-32,-40,-36,-48,-52,-82
s-01,-28,-19,-30,-40,-34,-54,-52,-48
s-01,-28,-19,-30,-40,-36,-52,-52,-48
s-01,-28,-23,-32,-40,-36,-50,-52,-48
s-01,-30,-19,-30,-52,-36,-50,-50,-48
s-01,-28,-23,-30,-40,-36,-50,-52,-48
s-01,-28,-20,-74,-40,-36,-48,-52,-68
s-01,-28,-20,-88,-38,-34,-50,-50,-48
s-01,-28,-21,-30,-38,-36,-50,-50,-48
s-01,-28,-19,-30,-38,-36,-56,-52,-48
s-01,-28,-19,-30,-40,-34,-56,-50,-48
s-01,-30,-19,-32,-40,-36,-50,-52,-50
s-01,-28,-20,-32,-38,-34,-52,-52,-46
s-01,-30,-19,-30,-40,-34,-50,-52,-80
s-01,-30,-19,-30,-40,-36,-50,-50,-76
s-01,-28,-21,-32,-40,-36,-56,-52,-48
s-01,-28,-20,-30,-44,-36,-52,-50,-84
s-01,-28,-52,-30,-40,-36,-52,-52,-48
s-01,-28,-19,-30,-40,-34,-50,-50,-46
s-01,-28,-19,-72,-40,-34,-48,-52,-48
s-01,-28,-19,-32,-40,-36,-52,-50,-50
s-01,-28,-20,-32,-40,-34,-52,-52,-48
s-01,-28,-20,-32,-40,-36,-52,-52,-48
s-01,-28,-19,-30,-40,-36,-50,-50,-48
s-01,-20,-20,-80,-40,-34,-78,-52,-48
s-01,-28,-19,-30,-40,-36,-78,-52,-46
s-01,-28,-19,-30,-40,-36,-52,-50,-48
s-01,-30,-20,-32,-38,-36,-50,-52,-48
s-01,-28,-21,-34,-38,-36,-50,-52,-48
s-01,-28,-19,-32,-38,-36,-48,-60,-48
s-01,-28,-19,-32,-38,-34,-48,-50,-46
s-01,-28,-20,-32,-38,-34,-48,-60,-48
s-01,-52,-19,-30,-40,-34,-48,-52,-48
s-01,-26,-19,-32,-40,-36,-48,-52,-46
s-01,-26,-21,-32,-40,-36,-48,-52,-48
s-01,-26,-19,-30,-38,-36,-50,-50,-44
s-01,-26,-21,-32,-40,-52,-50,-52,-44
s-01,-26,-20,-32,-38,-60,-50,-52,-48
s-01,-30,-20,-30,-38,-60,-48,-52,-48
s-01,-28,-20,-30,-40,-34,-50,-52,-46
s-01,-28,-20,-30,-40,-36,-50,-50,-46
s-01,-28,-19,-28,-40,-36,-50,-52,-42
s-01,-28,-19,-48,-40,-34,-50,-52,-48
s-01,-28,-19,-30,-40,-34,-50,-52,-48
s-01,-28,-19,-30,-32,-34,-50,-52,-48
s-01,-28,-23,-32,-40,-36,-50,-52,-48
s-01,-28,-21,-36,-40,-36,-50,-50,-48
s-01,-28,-19,-38,-38,-34,-46,-52,-48
s-01,-30,-19,-30,-38,-34,-46,-52,-46
s-01,-28,-20,-30,-44,-36,-46,-52,-48
s-01,-30,-20,-32,-40,-34,-46,-52,-48
s-01,-28,-20,-32,-40,-52,-50,-50,-46
s-01,-30,-19,-30,-38,-36,-48,-50,-48
s-01,-28,-21,-32,-40,-36,-48,-50,-50
s-01,-28,-19,-30,-40,-36,-50,-50,-48
s-01,-28,-19,-30,-38,-34,-50,-52,-48
s-01,-30,-19,-30,-40,-36,-50,-52,-46
s-01,-28,-19,-30,-38,-34,-48,-52,-48
s-01,-28,-19,-30,-40,-34,-50,-50,-46
s-01,-30,-19,-32,-40,-36,-52,-52,-48
s-01,-30,-20,-32,-40,-36,-52,-50,-48
s-01,-28,-19,-30,-40,-36,-52,-50,-46
s-01,-28,-19,-90,-38,-36,-52,-52,-48
s-01,-28,-88,-32,-38,-36,-52,-52,-76
s-01,-28,-19,-82,-40,-34,-52,-50,-76
s-01,-28,-20,-48,-38,-36,-50,-52,-48
s-01,-28,-19,-32,-40,-34,-50,-52,-76
s-01,-28,-19,-32,-40,-34,-50,-52,-50
s-01,-28,-19,-32,-40,-36,-50,-52,-76
s-01,-28,-19,-30,-40,-36,-50,-52,-48
s-01,-30,-20,-30,-40,-36,-50,-50,-44
s-01,-28,-19,-30,-40,-36,-50,-50,-44
s-01,-28,-19,-32,-40,-34,-50,-50,-48
s-01,-28,-19,-32,-40,-36,-50,-52,-48
s-01,-28,-20,-32,-40,-36,-50,-50,-48
s-01,-30,-21,-34,-40,-34,-50,-52,-48
s-01,-28,-76,-32,-38,-36,-50,-50,-46
s-01,-30,-19,-32,-38,-36,-50,-50,-46
s-01,-30,-19,-32,-40,-36,-50,-50,-46
s-01,-30,-23,-30,-40,-36,-50,-52,-48
s-01,-30,-19,-32,-38,-36,-60,-52,-46
s-01,-28,-19,-32,-38,-36,-46,-52,-50
s-01,-28,-34,-32,-38,-36,-46,-52,-46
s-01,-28,-19,-32,-40,-34,-46,-52,-46
s-01,-28,-19,-32,-40,-34,-48,-50,-46
s-01,-28,-21,-32,-40,-34,-50,-50,-46
s-01,-30,-20,-32,-40,-34,-50,-52,-48
s-01,-30,-19,-32,-40,-36,-50,-52,-48
s-01,-28,-19,-32,-38,-36,-50,-52,-48
s-01,-30,-19,-32,-38,-34,-50,-50,-76
s-01,-28,-23,-38,-38,-34,-50,-52,-46
s-01,-30,-19,-32,-76,-34,-50,-52,-50
s-01,-28,-19,-32,-40,-36,-50,-50,-46
s-01,-30,-19,-32,-40,-36,-50,-52,-48
s-01,-28,-23,-32,-38,-36,-50,-50,-46
s-01,-28,-20,-32,-38,-60,-52,-50,-50
s-01,-28,-20,-32,-38,-60,-52,-52,-48
s-01,-30,-20,-32,-40,-36,-52,-50,-46
s-01,-28,-19,-30,-38,-36,-48,-52,-48
s-01,-28,-19,-76,-40,-36,-50,-52,-46
s-01,-30,-20,-32,-38,-36,-50,-50,-48
s-01,-30,-19,-32,-40,-36,-60,-50,-76
s-01,-28,-19,-32,-38,-60,-48,-52,-48
s-01,-30,-20,-60,-30,-34,-48,-50,-48
s-01,-28,-19,-30,-40,-36,-48,-50,-46
s-01,-28,-20,-32,-38,-34,-48,-52,-76
s-01,-28,-20,-32,-38,-36,-48,-50,-46
s-01,-28,-19,-30,-38,-36,-50,-50,-44
s-01,-28,-20,-30,-40,-34,-50,-50,-46
s-01,-28,-20,-32,-48,-36,-50,-52,-46
s-01,-28,-20,-32,-40,-36,-50,-50,-48
s-01,-30,-20,-74,-40,-36,-52,-50,-46
s-01,-30,-19,-32,-40,-36,-52,-50,-48
s-01,-30,-19,-76,-40,-36,-52,-50,-48
s-01,-66,-19,-32,-40,-36,-48,-52,-46
s-01,-28,-20,-30,-40,-36,-48,-50,-48
s-01,-28,-20,-30,-40,-34,-48,-52,-48
s-01,-28,-19,-30,-40,-34,-48,-52,-44
s-01,-19,-20,-32,-40,-34,-48,-50,-46
s-01,-28,-19,-78,-38,-88,-48,-50,-48
s-01,-28,-19,-32,-38,-36,-50,-90,-48
s-01,-28,-19,-84,-54,-36,-50,-50,-48
s-01,-28,-19,-32,-38,-36,-50,-52,-48
s-01,-28,-19,-32,-50,-36,-50,-52,-46
s-01,-28,-20,-32,-46,-36,-50,-52,-48
s-01,-30,-62,-32,-38,-36,-50,-52,-46
s-01,-28,-19,-82,-84,-36,-50,-52,-48
s-01,-28,-23,-32,-48,-36,-50,-52,-46
s-01,-28,-19,-26,-36,-36,-52,-52,-48
s-01,-28,-60,-24,-36,-36,-52,-50,-44
s-01,-28,-19,-30,-36,-34,-52,-50,-44
s-01,-30,-20,-60,-36,-36,-78,-50,-46
s-01,-30,-20,-76,-36,-36,-78,-50,-44
s-01,-28,-21,-28,-36,-36,-78,-50,-42
s-01,-30,-19,-28,-38,-62,-48,-50,-54
s-01,-30,-19,-30,-42,-38,-48,-50,-56
