square,AP-00,AP-01,AP-02,AP-03,AP-04,AP-05,AP-06,AP-07,AP-08,bestMAC
s-01,-38,-22,-40,-34,-76,-58,-50,-64,-72,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-32,-58,-58,-50,-64,-62,D8:07:B6:6E:4E:F4
s-01,-38,-64,-38,-32,-62,-58,-50,-60,-62,D8:07:B6:6E:4E:0A
s-01,-74,-68,-38,-32,-62,-58,-50,-60,-64,D8:07:B6:6E:4E:0A
s-01,-36,-62,-38,-36,-64,-56,-48,-60,-60,D8:07:B6:6E:4E:0A
s-01,-38,-20,-36,-34,-64,-54,-46,-60,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-36,-62,-56,-46,-62,-62,D8:07:B6:6E:4E:F4
s-01,-38,-68,-40,-36,-58,-56,-46,-64,-62,D8:07:B6:6E:4E:0A
s-01,-38,-20,-40,-36,-58,-56,-46,-62,-64,D8:07:B6:6E:4E:F4
s-01,-36,-20,-36,-32,-58,-56,-46,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-32,-60,-58,-46,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-32,-64,-58,-48,-64,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-32,-62,-58,-48,-62,-60,D8:07:B6:6E:4E:F4
s-01,-36,-68,-36,-44,-62,-58,-48,-62,-68,D8:07:B6:6E:4F:80
s-01,-36,-22,-38,-26,-62,-56,-48,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-44,-28,-64,-58,-48,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-28,-54,-58,-48,-56,-64,D8:07:B6:6E:4E:F4
s-01,-36,-68,-76,-28,-56,-58,-52,-60,-64,D8:07:B6:6E:4E:0A
s-01,-38,-22,-36,-28,-56,-58,-42,-54,-56,D8:07:B6:6E:4E:F4
s-01,-40,-22,-36,-26,-70,-58,-36,-54,-56,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-28,-68,-58,-60,-60,-60,D8:07:B6:6E:4E:F4
s-01,-36,-68,-36,-28,-68,-76,-60,-56,-60,D8:07:B6:6E:4E:0A
s-01,-36,-58,-72,-28,-60,-76,-60,-56,-60,D8:07:B6:6E:4E:0A
s-01,-38,-64,-38,-32,-66,-76,-44,-56,-62,D8:07:B6:6E:4E:0A
s-01,-36,-20,-38,-32,-72,-76,-44,-56,-58,D8:07:B6:6E:4E:F4
s-01,-38,-20,-34,-32,-62,-76,-44,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-32,-62,-76,-44,-56,-64,D8:07:B6:6E:4E:F4
s-01,-36,-20,-36,-32,-62,-76,-44,-56,-64,D8:07:B6:6E:4E:F4
s-01,-36,-20,-38,-32,-58,-76,-44,-56,-64,D8:07:B6:6E:4E:F4
s-01,-40,-60,-38,-32,-56,-58,-44,-56,-64,D8:07:B6:6E:4E:0A
s-01,-40,-28,-38,-32,-60,-58,-44,-56,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-32,-60,-58,-44,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-32,-56,-58,-44,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-32,-60,-58,-44,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-32,-56,-58,-44,-60,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-32,-58,-56,-38,-60,-60,D8:07:B6:6E:4E:F4
s-01,-40,-22,-36,-32,-58,-56,-64,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-48,-36,-30,-60,-58,-64,-62,-64,D8:07:B6:6E:4E:0A
s-01,-38,-48,-36,-30,-60,-56,-64,-64,-62,D8:07:B6:6E:4E:0A
s-01,-38,-72,-36,-30,-62,-58,-64,-64,-58,D8:07:B6:6E:4E:0A
s-01,-38,-60,-36,-32,-62,-58,-64,-64,-58,D8:07:B6:6E:4E:0A
s-01,-38,-22,-60,-32,-60,-58,-64,-62,-60,D8:07:B6:6E:4E:F4
s-01,-38,-76,-46,-32,-64,-58,-46,-62,-64,D8:07:B6:6E:4E:0A
s-01,-38,-64,-36,-36,-64,-58,-46,-62,-64,D8:07:B6:6E:4E:0A
s-01,-38,-20,-36,-26,-60,-58,-46,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-74,-36,-32,-72,-58,-48,-60,-64,D8:07:B6:6E:4E:0A
s-01,-38,-20,-36,-32,-72,-58,-44,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-28,-36,-32,-72,-58,-44,-60,-64,D8:07:B6:6E:4E:F4
s-01,-40,-28,-36,-32,-72,-58,-44,-60,-58,D8:07:B6:6E:4E:F4
s-01,-40,-20,-36,-32,-72,-60,-44,-62,-60,D8:07:B6:6E:4E:F4
s-01,-40,-64,-34,-34,-64,-60,-44,-64,-64,D8:07:B6:6E:4E:0A
s-01,-40,-22,-36,-32,-64,-54,-44,-74,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-32,-76,-54,-44,-62,-60,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-80,-76,-54,-54,-62,-60,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-30,-60,-54,-54,-62,-60,D8:07:B6:6E:4E:F4
s-01,-76,-22,-38,-36,-60,-54,-56,-62,-60,D8:07:B6:6E:4E:F4
s-01,-36,-20,-40,-32,-62,-54,-44,-62,-60,D8:07:B6:6E:4E:F4
s-01,-36,-20,-40,-32,-62,-54,-44,-60,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-40,-34,-62,-54,-46,-64,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-34,-60,-54,-46,-66,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-60,-60,-54,-46,-66,-60,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-34,-60,-52,-46,-54,-60,D8:07:B6:6E:4E:F4
s-01,-60,-22,-36,-34,-62,-52,-46,-56,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-32,-64,-52,-42,-56,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-32,-66,-52,-42,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-32,-64,-48,-42,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-32,-66,-52,-50,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-36,-70,-52,-48,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-28,-70,-62,-46,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-26,-70,-56,-46,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-28,-60,-56,-38,-62,-64,D8:07:B6:6E:4E:F4
s-01,-60,-22,-36,-28,-60,-60,-38,-62,-64,D8:07:B6:6E:4E:F4
s-01,-36,-22,-36,-28,-56,-60,-38,-60,-64,D8:07:B6:6E:4E:F4
s-01,-40,-20,-36,-28,-58,-78,-38,-62,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-26,-60,-56,-44,-62,-62,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-28,-60,-56,-44,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-68,-36,-28,-60,-60,-44,-62,-62,D8:07:B6:6E:4E:0A
s-01,-38,-20,-36,-50,-60,-60,-44,-64,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-28,-60,-60,-44,-64,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-28,-60,-60,-44,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-34,-70,-56,-48,-62,-64,D8:07:B6:6E:4E:F4
s-01,-36,-20,-34,-30,-70,-56,-48,-62,-62,D8:07:B6:6E:4E:F4
s-01,-36,-20,-36,-30,-70,-56,-48,-62,-62,D8:07:B6:6E:4E:F4
s-01,-36,-22,-36,-34,-70,-56,-48,-64,-64,D8:07:B6:6E:4E:F4
s-01,-36,-60,-38,-32,-70,-56,-48,-60,-72,D8:07:B6:6E:4E:0A
s-01,-36,-20,-38,-32,-70,-56,-48,-58,-72,D8:07:B6:6E:4E:F4
s-01,-36,-20,-36,-28,-62,-56,-48,-58,-62,D8:07:B6:6E:4E:F4
s-01,-40,-20,-36,-28,-62,-56,-48,-58,-64,D8:07:B6:6E:4E:F4
s-01,-40,-22,-36,-28,-62,-56,-48,-58,-64,D8:07:B6:6E:4E:F4
s-01,-40,-20,-44,-26,-62,-56,-44,-60,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-44,-26,-62,-56,-44,-60,-60,D8:07:B6:6E:4E:F4
s-01,-44,-22,-38,-30,-60,-56,-44,-60,-58,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-28,-60,-56,-44,-58,-64,D8:07:B6:6E:4E:F4
s-01,-40,-20,-40,-26,-56,-56,-46,-58,-76,D8:07:B6:6E:4E:F4
s-01,-38,-28,-40,-70,-56,-56,-44,-60,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-40,-70,-58,-56,-48,-76,-62,D8:07:B6:6E:4E:F4
s-01,-40,-64,-36,-28,-58,-56,-48,-58,-62,D8:07:B6:6E:4E:0A
s-01,-40,-20,-36,-26,-58,-56,-48,-58,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-60,-60,-56,-46,-54,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-26,-60,-56,-46,-54,-64,D8:07:B6:6E:4E:F4
s-01,-60,-40,-38,-30,-60,-56,-46,-66,-62,D8:07:B6:6E:4E:0A
s-01,-38,-20,-38,-32,-60,-56,-54,-58,-62,D8:07:B6:6E:4E:F4
s-01,-38,-28,-38,-32,-60,-56,-48,-54,-62,D8:07:B6:6E:4E:F4
s-01,-60,-60,-34,-30,-58,-56,-52,-54,-58,D8:07:B6:6E:4E:0A
s-01,-60,-22,-34,-30,-58,-56,-52,-58,-58,D8:07:B6:6E:4E:F4
s-01,-36,-22,-34,-30,-60,-56,-54,-58,-58,D8:07:B6:6E:4E:F4
s-01,-36,-22,-34,-30,-60,-56,-54,-58,-58,D8:07:B6:6E:4E:F4
s-01,-36,-22,-34,-30,-60,-56,-54,-62,-58,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-24,-60,-56,-54,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-24,-60,-56,-54,-66,-78,D8:07:B6:6E:4E:F4
s-01,-40,-20,-34,-26,-58,-56,-54,-66,-78,D8:07:B6:6E:4E:F4
s-01,-36,-22,-34,-26,-58,-56,-54,-66,-78,D8:07:B6:6E:4E:F4
s-01,-38,-20,-34,-36,-60,-52,-54,-64,-62,D8:07:B6:6E:4E:F4
s-01,-40,-22,-34,-36,-60,-52,-54,-64,-76,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-36,-62,-52,-46,-60,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-36,-60,-52,-46,-60,-62,D8:07:B6:6E:4E:F4
s-01,-38,-20,-78,-28,-60,-78,-50,-60,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-38,-36,-56,-78,-50,-58,-62,D8:07:B6:6E:4E:F4
s-01,-38,-64,-38,-32,-56,-78,-52,-60,-60,D8:07:B6:6E:4E:0A
s-01,-38,-22,-38,-32,-58,-78,-52,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-32,-58,-78,-52,-60,-62,D8:07:B6:6E:4E:F4
s-01,-40,-22,-36,-32,-60,-60,-52,-60,-62,D8:07:B6:6E:4E:F4
s-01,-38,-20,-40,-32,-66,-64,-52,-72,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-32,-62,-64,-52,-72,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-38,-68,-60,-52,-76,-64,D8:07:B6:6E:4E:F4
s-01,-38,-68,-36,-28,-68,-60,-52,-62,-72,D8:07:B6:6E:4E:0A
s-01,-38,-20,-38,-32,-58,-60,-52,-62,-72,D8:07:B6:6E:4E:F4
s-01,-38,-24,-36,-32,-60,-60,-52,-64,-72,D8:07:B6:6E:4E:F4
s-01,-38,-20,-34,-32,-60,-60,-52,-60,-66,D8:07:B6:6E:4E:F4
s-01,-38,-60,-34,-32,-68,-60,-52,-64,-66,D8:07:B6:6E:4E:0A
s-01,-38,-22,-38,-34,-62,-60,-52,-64,-66,D8:07:B6:6E:4E:F4
s-01,-38,-20,-38,-32,-62,-58,-52,-64,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-28,-64,-58,-52,-64,-62,D8:07:B6:6E:4E:F4
s-01,-36,-22,-36,-74,-64,-58,-52,-64,-62,D8:07:B6:6E:4E:F4
s-01,-36,-64,-38,-32,-58,-60,-52,-60,-60,D8:07:B6:6E:4E:0A
s-01,-36,-22,-38,-30,-60,-60,-52,-56,-56,D8:07:B6:6E:4E:F4
s-01,-36,-20,-36,-30,-60,-60,-52,-60,-60,D8:07:B6:6E:4E:F4
s-01,-38,-20,-34,-30,-60,-60,-52,-60,-64,D8:07:B6:6E:4E:F4
s-01,-36,-56,-36,-30,-62,-60,-52,-60,-58,D8:07:B6:6E:4E:0A
s-01,-36,-22,-74,-30,-64,-58,-52,-58,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-30,-72,-58,-52,-58,-58,D8:07:B6:6E:4E:F4
s-01,-36,-22,-34,-30,-58,-58,-52,-58,-58,D8:07:B6:6E:4E:F4
s-01,-36,-20,-34,-30,-62,-58,-52,-58,-58,D8:07:B6:6E:4E:F4
s-01,-40,-20,-36,-30,-60,-58,-52,-64,-62,D8:07:B6:6E:4E:F4
s-01,-38,-50,-36,-36,-60,-56,-54,-52,-60,D8:07:B6:6E:4E:0A
s-01,-38,-68,-40,-34,-64,-56,-54,-54,-62,D8:07:B6:6E:4E:0A
s-01,-38,-22,-40,-32,-64,-56,-54,-58,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-32,-64,-56,-54,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-32,-64,-56,-54,-76,-64,D8:07:B6:6E:4E:F4
s-01,-40,-20,-34,-30,-64,-56,-54,-76,-64,D8:07:B6:6E:4E:F4
s-01,-40,-22,-36,-30,-64,-56,-54,-76,-64,D8:07:B6:6E:4E:F4
s-01,-60,-68,-36,-70,-64,-56,-54,-56,-68,D8:07:B6:6E:4F:80
s-01,-38,-20,-36,-28,-64,-56,-52,-56,-68,D8:07:B6:6E:4E:F4
s-01,-38,-64,-36,-28,-56,-56,-46,-56,-68,D8:07:B6:6E:4E:0A
s-01,-44,-20,-36,-28,-60,-56,-46,-56,-64,D8:07:B6:6E:4E:F4
s-01,-76,-22,-36,-28,-56,-56,-48,-56,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-28,-56,-56,-48,-58,-62,D8:07:B6:6E:4E:F4
s-01,-40,-22,-32,-30,-56,-56,-48,-58,-62,D8:07:B6:6E:4E:F4
s-01,-40,-68,-32,-28,-54,-56,-48,-56,-64,D8:07:B6:6E:4E:0A
s-01,-40,-22,-32,-30,-60,-56,-46,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-20,-32,-28,-58,-56,-48,-56,-64,D8:07:B6:6E:4E:F4
s-01,-40,-24,-32,-28,-76,-56,-46,-56,-64,D8:07:B6:6E:4E:F4
s-01,-38,-20,-32,-30,-60,-52,-44,-60,-62,D8:07:B6:6E:4E:F4
s-01,-38,-20,-32,-30,-56,-52,-54,-60,-62,D8:07:B6:6E:4E:F4
s-01,-40,-20,-32,-30,-56,-56,-40,-58,-62,D8:07:B6:6E:4E:F4
s-01,-40,-20,-32,-28,-56,-56,-40,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-28,-56,-56,-44,-66,-62,D8:07:B6:6E:4E:F4
s-01,-38,-66,-34,-28,-62,-60,-42,-62,-62,D8:07:B6:6E:4E:0A
s-01,-38,-20,-36,-28,-64,-60,-42,-62,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-28,-64,-60,-42,-62,-64,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-28,-64,-60,-42,-62,-64,D8:07:B6:6E:4E:F4
s-01,-36,-22,-34,-28,-64,-54,-42,-56,-68,D8:07:B6:6E:4E:F4
s-01,-36,-22,-32,-76,-64,-54,-42,-58,-64,D8:07:B6:6E:4E:F4
s-01,-38,-24,-36,-76,-64,-54,-48,-56,-64,D8:07:B6:6E:4E:F4
s-01,-36,-20,-36,-76,-64,-54,-48,-56,-62,D8:07:B6:6E:4E:F4
s-01,-60,-22,-36,-28,-58,-54,-48,-58,-62,D8:07:B6:6E:4E:F4
s-01,-60,-20,-36,-28,-58,-52,-48,-58,-60,D8:07:B6:6E:4E:F4
s-01,-40,-28,-36,-30,-62,-52,-48,-58,-66,D8:07:B6:6E:4E:F4
s-01,-36,-22,-60,-30,-62,-52,-48,-56,-60,D8:07:B6:6E:4E:F4
s-01,-40,-60,-34,-28,-62,-52,-48,-56,-60,D8:07:B6:6E:4E:0A
s-01,-36,-22,-36,-28,-62,-52,-54,-56,-60,D8:07:B6:6E:4E:F4
s-01,-36,-62,-36,-28,-60,-52,-54,-56,-60,D8:07:B6:6E:4E:0A
s-01,-36,-20,-36,-30,-62,-52,-54,-56,-60,D8:07:B6:6E:4E:F4
s-01,-36,-22,-76,-30,-58,-56,-54,-58,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-30,-62,-56,-52,-62,-64,D8:07:B6:6E:4E:F4
s-01,-40,-20,-68,-30,-58,-60,-50,-56,-76,D8:07:B6:6E:4E:F4
s-01,-38,-22,-68,-30,-62,-60,-50,-56,-76,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-30,-62,-54,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-30,-62,-50,-50,-58,-58,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-36,-62,-54,-50,-56,-58,D8:07:B6:6E:4E:F4
s-01,-38,-20,-34,-28,-60,-54,-50,-56,-56,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-30,-60,-54,-84,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-30,-60,-54,-84,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-24,-36,-30,-58,-56,-84,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-20,-36,-32,-58,-56,-84,-58,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-28,-58,-56,-84,-58,-58,D8:07:B6:6E:4E:F4
s-01,-60,-20,-34,-30,-60,-48,-50,-56,-56,D8:07:B6:6E:4E:F4
s-01,-38,-20,-34,-28,-60,-48,-50,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-44,-34,-28,-60,-54,-50,-56,-60,D8:07:B6:6E:4E:0A
s-01,-38,-20,-34,-30,-60,-54,-50,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-28,-60,-54,-50,-56,-60,D8:07:B6:6E:4E:F4
s-01,-36,-64,-34,-28,-62,-54,-50,-56,-60,D8:07:B6:6E:4E:0A
s-01,-38,-20,-34,-28,-62,-54,-50,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-20,-34,-30,-62,-54,-50,-56,-60,D8:07:B6:6E:4E:F4
s-01,-60,-20,-36,-30,-62,-54,-50,-56,-60,D8:07:B6:6E:4E:F4
s-01,-60,-22,-36,-28,-62,-54,-50,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-34,-28,-62,-54,-50,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-30,-62,-54,-50,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-64,-34,-30,-62,-54,-50,-56,-62,D8:07:B6:6E:4E:0A
s-01,-72,-20,-34,-30,-64,-54,-46,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-30,-64,-54,-76,-56,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-30,-64,-54,-76,-58,-62,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-36,-62,-54,-76,-56,-62,D8:07:B6:6E:4E:F4
s-01,-40,-20,-36,-30,-62,-54,-76,-56,-60,D8:07:B6:6E:4E:F4
s-01,-38,-22,-36,-30,-62,-54,-50,-56,-76,D8:07:B6:6E:4E:F4
s-01,-38,-66,-36,-30,-58,-52,-50,-56,-62,D8:07:B6:6E:4E:0A
s-01,-38,-66,-34,-30,-60,-52,-52,-56,-60,D8:07:B6:6E:4E:0A
s-01,-60,-60,-32,-32,-48,-60,-36,-38,-64,D8:07:B6:6E:4E:0A
s-01,-32,-28,-36,-28,-48,-60,-42,-76,-68,D8:07:B6:6E:4E:F4
s-01,-32,-22,-32,-46,-48,-58,-48,-48,-64,D8:07:B6:6E:4E:F4
s-01,-32,-22,-38,-46,-48,-52,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-66,-50,-42,-54,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-56,-44,-62,-50,-42,-52,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-58,-50,-48,-48,-68,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-68,-58,-48,-46,-66,D8:07:B6:6E:4E:F4
s-01,-64,-24,-32,-28,-60,-58,-48,-62,-68,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-58,-42,-42,-68,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-68,-58,-42,-60,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-62,-56,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-48,-28,-60,-58,-44,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-48,-28,-62,-60,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-48,-28,-66,-60,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-22,-64,-28,-66,-58,-42,-48,-70,D8:07:B6:6E:4E:F4
s-01,-32,-66,-74,-28,-68,-58,-42,-48,-60,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-28,-60,-58,-44,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-58,-58,-44,-44,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-58,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-68,-24,-34,-28,-62,-58,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-60,-24,-34,-28,-60,-58,-44,-50,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-60,-44,-44,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-60,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-60,-62,-34,-28,-66,-60,-42,-48,-58,D8:07:B6:6E:4E:0A
s-01,-32,-24,-34,-42,-68,-60,-64,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-62,-64,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-56,-64,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-62,-34,-28,-60,-56,-64,-48,-60,D8:07:B6:6E:4E:0A
s-01,-30,-28,-34,-28,-60,-56,-64,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-62,-56,-64,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-60,-34,-28,-64,-56,-64,-50,-58,D8:07:B6:6E:4E:0A
s-01,-70,-24,-34,-28,-72,-58,-64,-50,-62,D8:07:B6:6E:4E:F4
s-01,-70,-24,-34,-28,-72,-56,-64,-50,-62,D8:07:B6:6E:4E:F4
s-01,-70,-22,-34,-28,-60,-56,-64,-50,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-26,-64,-56,-42,-50,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-60,-56,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-30,-60,-56,-44,-74,-70,D8:07:B6:6E:4E:F4
s-01,-32,-22,-34,-30,-60,-56,-44,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-28,-60,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-22,-36,-72,-68,-56,-44,-52,-60,D8:07:B6:6E:4E:F4
s-01,-32,-60,-36,-72,-62,-56,-44,-48,-60,98:DE:D0:8F:0A:38
s-01,-32,-24,-44,-72,-60,-56,-42,-52,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-32,-60,-56,-42,-52,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-28,-66,-56,-42,-52,-62,D8:07:B6:6E:4E:F4
s-01,-32,-22,-36,-28,-60,-56,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-44,-72,-56,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-62,-62,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-24,-32,-28,-60,-62,-44,-52,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-60,-54,-44,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-62,-54,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-54,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-26,-62,-54,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-30,-60,-32,-32,-62,-54,-44,-48,-58,98:DE:D0:8F:0A:38
s-01,-30,-22,-32,-26,-62,-54,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-28,-64,-54,-42,-72,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-58,-42,-72,-60,D8:07:B6:6E:4E:F4
s-01,-32,-72,-34,-26,-60,-56,-42,-48,-60,D8:07:B6:6E:4E:0A
s-01,-72,-68,-32,-30,-60,-56,-42,-48,-60,D8:07:B6:6E:4E:0A
s-01,-32,-76,-34,-58,-64,-56,-42,-50,-60,98:DE:D0:8F:0A:38
s-01,-32,-24,-32,-26,-64,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-58,-56,-42,-66,-60,D8:07:B6:6E:4E:F4
s-01,-34,-24,-32,-28,-58,-58,-42,-66,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-24,-58,-56,-42,-48,-62,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-28,-62,-56,-76,-52,-64,D8:07:B6:6E:4E:F4
s-01,-60,-24,-32,-28,-60,-56,-42,-60,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-60,-26,-62,-56,-42,-60,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-60,-26,-62,-56,-42,-72,-58,D8:07:B6:6E:4E:F4
s-01,-32,-22,-60,-26,-62,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-60,-26,-62,-56,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-62,-56,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-62,-56,-42,-44,-56,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-42,-62,-56,-42,-44,-56,D8:07:B6:6E:4E:F4
